length_char,length_word,num_uppercase,uppercase_ratio,num_exclamation,num_question,num_special_chars,num_digits,num_links,repeat_word_ratio,duplicate_char_ratio,contains_promo_words,contains_brand,contains_call_action,rating,time_comment,is_night,num_repeated_phrases
98,22,1,0.01020408163265306,0,0,8,0,0,0.13636363636363635,0.061224489795918366,0,0,0,5,10.54,0,0
76,17,2,0.02631578947368421,0,0,2,2,0,0.0,0.0,0,0,0,5,9.31,0,0
57,13,1,0.017543859649122806,0,0,2,0,0,0.0,0.0,0,0,0,5,16.53,0,0
71,17,1,0.014084507042253521,0,0,2,0,0,0.0,0.0,0,0,0,5,22.14,0,0
27,7,1,0.037037037037037035,0,0,1,0,0,0.0,0.0,1,0,0,5,14.48,0,0
69,16,1,0.014492753623188406,0,0,2,0,0,0.0,0.0,0,0,0,5,20.51,0,0
126,28,3,0.023809523809523808,1,0,5,0,0,0.03571428571428571,0.0,0,0,0,5,18.48,0,0
87,21,2,0.022988505747126436,0,0,0,0,0,0.09523809523809523,0.0,0,0,0,5,19.13,0,0
270,61,6,0.022222222222222223,0,0,6,0,0,0.14754098360655737,0.0,0,0,0,5,20.29,0,0
80,17,1,0.0125,0,0,4,0,0,0.0,0.0,0,0,0,5,18.18,0,0
85,21,1,0.011764705882352941,0,0,0,0,0,0.09523809523809523,0.0,0,0,0,5,17.59,0,0
102,22,2,0.0196078431372549,0,0,7,0,0,0.045454545454545456,0.0,0,0,0,5,16.49,0,0
70,13,5,0.07142857142857142,0,0,0,0,0,0.23076923076923078,0.0,0,0,0,5,12.2,0,0
153,37,5,0.032679738562091505,0,0,5,0,0,0.10810810810810811,0.0,1,0,0,5,19.49,0,0
70,17,1,0.014285714285714285,0,0,0,0,0,0.0,0.0,0,0,0,5,19.1,0,0
82,20,1,0.012195121951219513,0,0,0,1,0,0.0,0.0,0,0,0,5,21.24,0,0
63,14,1,0.015873015873015872,0,0,2,0,0,0.0,0.0,0,0,0,5,19.12,0,0
86,20,1,0.011627906976744186,0,0,6,4,0,0.05,0.03488372093023256,0,0,0,5,21.02,0,0
100,23,3,0.03,0,0,6,0,0,0.0,0.0,1,0,0,5,17.22,0,0
89,16,10,0.11235955056179775,0,0,8,15,0,0.0,0.06741573033707865,1,0,1,5,20.15,0,0
91,22,4,0.04395604395604396,0,0,0,0,0,0.09090909090909091,0.0,0,0,0,5,9.32,0,0
32,7,0,0.0,0,0,2,0,0,0.0,0.0,0,0,0,5,2.26,1,0
143,37,4,0.027972027972027972,0,0,2,3,0,0.16216216216216217,0.0,0,0,0,5,18.29,0,0
242,52,11,0.045454545454545456,0,0,8,10,0,0.11538461538461539,0.0,0,0,0,5,15.2,0,0
57,13,1,0.017543859649122806,0,0,1,0,0,0.0,0.0,0,0,0,5,9.49,0,0
62,14,0,0.0,0,0,0,0,0,0.21428571428571427,0.0967741935483871,0,0,0,5,13.04,0,0
26,7,1,0.038461538461538464,0,0,0,0,0,0.0,0.0,0,0,0,5,19.33,0,0
81,20,2,0.024691358024691357,0,0,0,0,0,0.0,0.0,0,0,0,5,10.56,0,0
651,131,35,0.053763440860215055,1,1,53,2,0,0.13740458015267176,0.05222734254992319,0,0,0,5,17.31,0,0
76,18,0,0.0,0,0,2,0,0,0.1111111111111111,0.0,1,0,0,5,19.08,0,0
68,16,15,0.22058823529411764,0,0,3,1,0,0.0625,0.0,1,0,0,5,10.01,0,0
102,22,1,0.00980392156862745,0,0,3,0,0,0.045454545454545456,0.0,0,0,0,5,14.5,0,0
92,21,1,0.010869565217391304,0,0,2,0,0,0.047619047619047616,0.0,0,0,0,5,17.21,0,0
61,13,1,0.01639344262295082,0,0,1,0,0,0.0,0.0,0,0,0,5,21.28,0,0
82,22,4,0.04878048780487805,0,0,0,0,0,0.18181818181818182,0.0,0,0,0,5,20.31,0,0
62,14,3,0.04838709677419355,0,0,4,0,0,0.0,0.0,0,0,0,5,10.54,0,0
64,12,1,0.015625,0,0,0,0,0,0.0,0.0,0,0,0,5,13.18,0,0
74,15,4,0.05405405405405406,1,0,1,0,0,0.13333333333333333,0.0,0,0,0,5,11.53,0,0
147,36,1,0.006802721088435374,0,0,13,0,0,0.25,0.08843537414965986,0,0,0,5,11.29,0,0
71,16,8,0.11267605633802817,0,0,2,0,0,0.0625,0.0,1,0,1,5,7.41,0,0
82,16,0,0.0,3,0,5,10,0,0.0,0.036585365853658534,0,0,1,5,18.31,0,0
90,22,22,0.24444444444444444,0,0,3,3,0,0.09090909090909091,0.0,0,0,0,5,21.53,0,0
84,17,1,0.011904761904761904,0,0,0,0,0,0.0,0.0,0,0,0,5,7.33,0,0
90,20,2,0.022222222222222223,0,0,4,0,0,0.0,0.0,0,0,0,5,16.55,0,0
42,9,1,0.023809523809523808,0,0,0,0,0,0.0,0.0,0,0,0,5,15.59,0,0
35,8,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,5,17.16,0,0
56,13,1,0.017857142857142856,0,0,2,0,0,0.0,0.05357142857142857,0,0,0,5,11.38,0,0
34,8,1,0.029411764705882353,3,0,3,0,0,0.0,0.08823529411764706,0,0,0,5,15.05,0,0
59,15,1,0.01694915254237288,0,0,2,0,0,0.06666666666666667,0.0,0,0,0,5,17.07,0,0
71,17,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,5,2.2,1,0
52,13,0,0.0,0,0,1,0,0,0.0,0.0,0,0,0,5,19.18,0,0
15,4,1,0.06666666666666667,0,0,0,0,0,0.0,0.0,0,0,0,4,10.31,0,0
48,11,2,0.041666666666666664,0,0,0,0,0,0.0,0.0,0,0,0,5,22.53,0,0
31,8,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,5,16.46,0,0
189,49,6,0.031746031746031744,0,0,6,0,0,0.32653061224489793,0.0,0,0,0,5,23.44,1,0
62,17,3,0.04838709677419355,0,0,2,0,0,0.0,0.0,0,0,0,5,12.43,0,0
12,3,1,0.08333333333333333,0,0,0,0,0,0.0,0.0,0,0,0,5,13.14,0,0
37,9,0,0.0,0,0,0,2,0,0.0,0.10810810810810811,0,0,0,5,0.11,1,0
33,9,1,0.030303030303030304,0,0,0,0,0,0.0,0.0,0,0,0,5,1.06,1,0
115,24,0,0.0,0,0,0,0,0,0.16666666666666666,0.0,0,0,0,5,12.25,0,0
1017,173,136,0.13372664700098327,3,0,205,31,2,0.3352601156069364,0.07964601769911504,1,0,0,5,22.43,0,0
77,17,1,0.012987012987012988,0,0,1,0,0,0.0,0.03896103896103896,0,0,0,5,15.38,0,0
19,5,1,0.05263157894736842,0,0,0,0,0,0.0,0.0,0,0,0,5,10.41,0,0
35,8,1,0.02857142857142857,0,0,0,0,0,0.0,0.0,0,0,0,5,9.52,0,0
104,20,16,0.15384615384615385,0,0,4,7,1,0.05,0.028846153846153848,1,0,0,5,11.21,0,0
81,20,1,0.012345679012345678,0,0,0,1,0,0.0,0.0,0,0,0,5,1.32,1,0
157,40,2,0.012738853503184714,0,0,4,1,0,0.15,0.0,0,0,0,5,18.36,0,0
63,13,1,0.015873015873015872,0,0,0,0,0,0.0,0.1111111111111111,0,0,0,5,13.43,0,0
24,6,1,0.041666666666666664,0,0,0,0,0,0.0,0.0,0,0,0,5,11.54,0,0
68,14,3,0.04411764705882353,0,0,3,0,0,0.21428571428571427,0.0,0,0,0,5,19.01,0,0
252,62,1,0.003968253968253968,0,0,10,5,0,0.2903225806451613,0.0,0,0,0,5,17.57,0,0
22,5,1,0.045454545454545456,0,0,0,0,0,0.0,0.0,0,0,0,5,15.4,0,0
204,52,2,0.00980392156862745,0,0,9,5,0,0.28846153846153844,0.0,0,0,0,4,18.38,0,0
68,13,1,0.014705882352941176,0,0,4,0,0,0.0,0.0,0,0,0,5,12.37,0,0
57,16,1,0.017543859649122806,0,0,0,0,0,0.0625,0.0,0,0,0,5,18.5,0,0
194,44,1,0.005154639175257732,0,0,3,0,0,0.1590909090909091,0.0,0,0,0,3,13.25,0,0
19,5,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,5,20.27,0,0
30,8,1,0.03333333333333333,0,0,0,0,0,0.0,0.0,0,0,0,5,20.52,0,0
74,20,0,0.0,0,0,2,3,0,0.25,0.0,0,0,0,1,12.03,0,0
8,2,1,0.125,0,0,0,0,0,0.0,0.0,0,0,0,5,19.47,0,0
20,5,1,0.05,0,0,0,0,0,0.0,0.0,0,0,0,5,19.51,0,0
60,15,1,0.016666666666666666,0,0,3,0,0,0.06666666666666667,0.0,0,0,0,5,14.2,0,0
85,16,0,0.0,3,0,5,10,0,0.0,0.03529411764705882,1,0,1,5,19.4,0,0
100,20,7,0.07,0,0,6,5,1,0.2,0.03,1,0,1,5,10.48,0,3
85,18,14,0.16470588235294117,0,0,6,2,1,0.05555555555555555,0.0,1,0,1,5,8.08,0,0
75,14,17,0.22666666666666666,0,0,5,8,1,0.07142857142857142,0.04,1,0,0,5,17.22,0,0
105,21,2,0.01904761904761905,1,0,3,10,0,0.0,0.0761904761904762,0,0,1,5,13.26,0,0
34,7,1,0.029411764705882353,0,0,0,0,0,0.0,0.0,0,0,0,4,16.25,0,0
28,8,1,0.03571428571428571,0,0,0,0,0,0.0,0.0,0,0,0,4,1.02,1,0
170,39,5,0.029411764705882353,0,0,3,0,0,0.07692307692307693,0.0,0,0,0,5,17.39,0,0
86,16,0,0.0,3,0,6,13,0,0.0,0.12790697674418605,1,0,1,5,8.22,0,0
64,14,1,0.015625,0,0,0,0,0,0.0,0.0,0,0,0,5,18.44,0,0
1,0,0,0.0,0,0,1,0,0,0.0,0.0,0,0,0,5,15.45,0,0
83,20,1,0.012048192771084338,0,0,1,0,0,0.0,0.0,0,0,0,5,18.58,0,0
73,18,0,0.0,0,0,0,1,0,0.0,0.0,0,0,0,4,10.54,0,0
89,16,10,0.11235955056179775,0,0,8,15,0,0.0,0.06741573033707865,1,0,1,4,10.47,0,0
79,20,1,0.012658227848101266,0,0,0,0,0,0.15,0.0,0,0,0,5,7.4,0,0
83,19,0,0.0,0,0,2,0,0,0.05263157894736842,0.0,0,0,0,5,21.07,0,0
133,32,1,0.007518796992481203,0,0,3,0,0,0.0625,0.0,0,0,0,5,10.37,0,0
57,14,1,0.017543859649122806,0,0,1,2,0,0.0,0.0,0,0,0,5,0.13,1,0
117,26,2,0.017094017094017096,0,0,3,0,0,0.07692307692307693,0.0,0,0,0,5,15.3,0,0
102,24,1,0.00980392156862745,0,0,3,4,0,0.08333333333333333,0.0,0,0,0,5,19.39,0,0
101,23,1,0.009900990099009901,0,0,2,0,0,0.043478260869565216,0.0,0,0,0,5,6.15,0,0
219,49,5,0.0228310502283105,0,0,6,0,0,0.061224489795918366,0.0,0,0,0,5,22.18,0,0
95,22,2,0.021052631578947368,0,0,3,1,0,0.0,0.0,0,0,0,5,19.19,0,0
100,23,3,0.03,0,0,3,0,0,0.043478260869565216,0.0,0,0,0,5,22.49,0,0
30,7,1,0.03333333333333333,0,0,1,0,0,0.0,0.0,0,0,0,5,18.21,0,0
83,19,0,0.0,0,0,3,2,0,0.0,0.0,0,0,0,5,16.16,0,0
77,18,1,0.012987012987012988,0,0,0,0,0,0.1111111111111111,0.0,0,0,0,5,18.02,0,0
150,38,1,0.006666666666666667,0,0,5,0,0,0.15789473684210525,0.0,0,0,0,5,13.06,0,0
65,15,2,0.03076923076923077,0,0,2,0,0,0.0,0.0,0,0,0,5,8.29,0,0
48,12,2,0.041666666666666664,0,0,2,0,0,0.16666666666666666,0.0,0,0,0,5,0.25,1,0
72,15,2,0.027777777777777776,0,0,4,0,0,0.0,0.0,0,0,0,5,0.04,1,0
85,16,0,0.0,3,0,5,10,0,0.0,0.03529411764705882,1,0,1,5,10.5,0,0
95,23,2,0.021052631578947368,0,0,3,4,0,0.08695652173913043,0.0,0,0,0,1,20.43,0,0
64,16,1,0.015625,0,0,2,1,0,0.0,0.0,0,0,0,5,16.55,0,0
65,15,2,0.03076923076923077,0,0,2,0,0,0.0,0.0,0,0,0,5,20.4,0,0
84,17,1,0.011904761904761904,0,0,4,0,0,0.0,0.0,0,0,0,5,8.07,0,0
83,19,0,0.0,0,0,0,0,0,0.05263157894736842,0.0,0,0,0,5,23.59,1,0
50,11,2,0.04,0,0,1,0,0,0.0,0.0,0,0,0,5,23.59,1,0
65,17,1,0.015384615384615385,0,0,3,2,0,0.0,0.0,0,0,0,5,12.52,0,0
70,17,2,0.02857142857142857,0,0,2,1,0,0.058823529411764705,0.0,0,0,0,5,11.36,0,0
73,16,1,0.0136986301369863,0,0,1,0,0,0.0,0.0,0,0,0,5,4.34,1,0
81,18,2,0.024691358024691357,0,0,0,0,0,0.05555555555555555,0.0,0,0,0,5,17.05,0,0
23,5,1,0.043478260869565216,0,0,0,0,0,0.0,0.0,0,0,0,5,8.06,0,0
4,1,1,0.25,0,0,0,0,0,0.0,0.0,0,0,0,5,19.34,0,0
167,40,3,0.017964071856287425,0,0,6,0,0,0.2,0.0,0,0,0,5,16.14,0,0
65,16,2,0.03076923076923077,0,0,2,0,0,0.0,0.0,0,0,0,5,15.03,0,0
92,20,1,0.010869565217391304,0,0,2,0,0,0.05,0.0,0,0,0,5,10.23,0,0
165,39,1,0.006060606060606061,0,0,4,0,0,0.3333333333333333,0.0,0,0,0,5,16.13,0,0
69,15,1,0.014492753623188406,0,0,1,0,0,0.0,0.0,0,0,0,5,20.34,0,0
105,24,3,0.02857142857142857,0,0,0,0,0,0.20833333333333334,0.0,0,0,0,4,21.3,0,0
84,17,1,0.011904761904761904,0,0,6,0,1,0.23529411764705882,0.03571428571428571,1,0,1,5,9.53,0,3
80,14,4,0.05,0,0,8,10,0,0.0,0.175,0,0,1,5,19.08,0,0
34,8,1,0.029411764705882353,0,0,0,0,0,0.0,0.0,0,0,0,5,23.38,1,0
21,6,1,0.047619047619047616,0,0,0,1,0,0.0,0.0,0,0,0,5,12.49,0,0
67,16,0,0.0,0,0,1,0,0,0.125,0.0,0,0,0,5,12.43,0,0
286,66,37,0.12937062937062938,0,0,13,26,0,0.2878787878787879,0.0,0,0,0,5,14.11,0,0
77,17,1,0.012987012987012988,0,0,1,0,0,0.058823529411764705,0.0,0,0,0,5,21.29,0,0
317,65,32,0.10094637223974763,1,0,20,18,1,0.12307692307692308,0.0,0,0,1,5,9.59,0,0
76,19,2,0.02631578947368421,0,0,1,0,0,0.10526315789473684,0.0,0,0,0,5,12.38,0,0
77,18,2,0.025974025974025976,0,0,1,0,0,0.05555555555555555,0.0,0,0,0,5,12.11,0,0
42,9,1,0.023809523809523808,0,0,3,0,0,0.0,0.0,0,0,0,5,16.22,0,0
70,17,1,0.014285714285714285,0,0,0,0,0,0.058823529411764705,0.0,0,0,0,5,13.09,0,0
17,4,1,0.058823529411764705,0,0,0,0,0,0.0,0.0,1,0,0,5,10.26,0,0
268,67,2,0.007462686567164179,0,0,0,0,0,0.5074626865671642,0.0,0,0,0,5,15.15,0,0
260,59,2,0.007692307692307693,0,0,7,1,0,0.22033898305084745,0.0,0,0,0,5,15.28,0,0
199,49,3,0.01507537688442211,0,0,0,0,0,0.2653061224489796,0.0,0,0,0,5,15.22,0,0
192,44,1,0.005208333333333333,0,0,7,0,0,0.22727272727272727,0.0,0,0,0,5,15.15,0,0
140,35,1,0.007142857142857143,0,0,1,0,0,0.08571428571428572,0.0,0,0,0,5,15.13,0,0
99,23,2,0.020202020202020204,0,0,2,0,0,0.043478260869565216,0.0,0,0,0,5,11.22,0,0
78,18,3,0.038461538461538464,0,0,2,0,0,0.1111111111111111,0.0,0,0,0,5,18.25,0,0
4,1,1,0.25,0,0,0,3,0,0.0,0.0,0,0,0,5,16.52,0,0
32,8,4,0.125,0,0,2,0,0,0.0,0.0,0,0,0,5,12.55,0,0
86,18,1,0.011627906976744186,0,0,4,10,0,0.05555555555555555,0.0,1,0,1,5,22.34,0,0
77,14,4,0.05194805194805195,0,0,8,10,0,0.0,0.07792207792207792,0,0,1,5,21.26,0,0
78,16,1,0.01282051282051282,0,0,5,0,0,0.5,0.0,1,0,1,5,22.34,0,6
57,13,9,0.15789473684210525,0,0,6,5,0,0.15384615384615385,0.0,1,0,0,5,12.02,0,0
77,16,2,0.025974025974025976,1,0,3,12,0,0.0,0.0,0,0,1,5,14.11,0,0
68,14,15,0.22058823529411764,0,0,5,3,1,0.0,0.04411764705882353,1,0,0,5,12.12,0,0
85,17,0,0.0,3,0,5,10,0,0.0,0.03529411764705882,0,0,1,5,19.15,0,0
95,19,7,0.07368421052631578,0,0,6,5,1,0.21052631578947367,0.031578947368421054,1,0,1,5,13.08,0,3
72,16,11,0.1527777777777778,0,0,2,0,0,0.0625,0.0,1,0,1,5,17.45,0,0
85,16,0,0.0,3,0,5,10,0,0.0,0.03529411764705882,1,0,1,5,22.45,0,0
83,17,0,0.0,0,0,2,10,0,0.0,0.0,0,0,1,5,12.08,0,0
75,14,4,0.05333333333333334,0,0,8,10,0,0.0,0.18666666666666668,0,0,1,5,23.28,1,0
76,16,1,0.013157894736842105,0,0,3,12,0,0.0,0.10526315789473684,0,0,1,5,16.0,0,0
91,18,2,0.02197802197802198,5,0,7,11,0,0.1111111111111111,0.04395604395604396,0,0,1,5,23.14,1,1
73,14,3,0.0410958904109589,1,0,3,11,0,0.07142857142857142,0.0,0,0,1,5,20.11,0,0
87,17,0,0.0,3,0,5,10,0,0.0,0.12643678160919541,0,0,1,5,12.49,0,0
86,16,0,0.0,3,0,6,13,0,0.0,0.03488372093023256,1,0,1,5,20.37,0,0
80,20,8,0.1,0,0,2,2,0,0.1,0.0,1,0,1,5,19.45,0,0
75,14,4,0.05333333333333334,0,0,8,10,0,0.0,0.08,0,0,1,4,14.43,0,0
91,18,11,0.12087912087912088,1,0,3,15,0,0.0,0.08791208791208792,1,0,1,5,14.16,0,0
78,16,1,0.01282051282051282,0,0,5,0,0,0.5,0.0,1,0,1,5,13.16,0,6
53,11,35,0.660377358490566,3,0,5,2,0,0.0,0.05660377358490566,1,0,1,5,17.16,0,0
84,18,17,0.20238095238095238,0,0,9,0,0,0.0,0.07142857142857142,1,0,0,5,18.23,0,0
66,13,41,0.6212121212121212,3,0,5,7,0,0.0,0.045454545454545456,1,0,1,5,9.44,0,0
76,16,1,0.013157894736842105,0,0,3,12,0,0.0,0.0,0,0,1,5,14.52,0,0
134,26,1,0.007462686567164179,4,0,9,0,0,0.4230769230769231,0.029850746268656716,1,0,1,5,17.05,0,7
86,17,0,0.0,3,0,5,10,0,0.0,0.03488372093023256,1,0,1,5,16.3,0,0
97,19,1,0.010309278350515464,3,0,10,0,1,0.0,0.030927835051546393,1,0,0,5,16.55,0,0
74,17,8,0.10810810810810811,3,0,6,2,1,0.058823529411764705,0.08108108108108109,1,0,0,5,17.23,0,0
76,14,4,0.05263157894736842,0,0,8,10,0,0.07142857142857142,0.07894736842105263,0,0,1,5,6.41,0,0
78,16,1,0.01282051282051282,0,0,5,0,0,0.5,0.0,1,0,1,5,12.53,0,6
53,11,35,0.660377358490566,3,0,5,2,0,0.0,0.05660377358490566,1,0,1,5,5.04,1,0
116,28,1,0.008620689655172414,0,0,4,0,0,0.0,0.0,0,0,0,5,6.07,0,0
134,31,1,0.007462686567164179,0,0,3,0,0,0.0967741935483871,0.0,0,0,0,5,6.16,0,0
161,40,1,0.006211180124223602,0,0,3,1,0,0.175,0.0,0,0,0,5,7.58,0,0
187,42,2,0.0106951871657754,0,0,1,0,0,0.07142857142857142,0.0,0,0,0,5,23.26,1,0
207,47,7,0.033816425120772944,0,0,11,0,0,0.19148936170212766,0.0,0,0,0,5,22.42,0,0
240,56,3,0.0125,0,0,7,2,0,0.14285714285714285,0.0,0,0,0,5,16.27,0,0
98,23,5,0.05102040816326531,0,0,4,2,0,0.08695652173913043,0.0,0,0,0,5,11.39,0,0
189,39,6,0.031746031746031744,0,0,9,0,0,0.07692307692307693,0.0,0,0,0,5,14.52,0,0
85,18,4,0.047058823529411764,0,0,7,0,0,0.0,0.047058823529411764,0,0,0,5,22.08,0,0
229,53,3,0.013100436681222707,0,0,8,0,0,0.22641509433962265,0.0,0,0,0,5,23.3,1,0
248,59,8,0.03225806451612903,0,0,8,14,0,0.1694915254237288,0.0,0,0,0,5,19.01,0,0
94,21,2,0.02127659574468085,5,0,9,2,0,0.047619047619047616,0.031914893617021274,0,0,0,5,12.39,0,0
77,17,1,0.012987012987012988,0,0,3,0,0,0.0,0.0,0,0,0,5,11.13,0,0
97,23,5,0.05154639175257732,0,0,2,2,0,0.13043478260869565,0.0,0,0,0,5,11.39,0,0
146,34,7,0.04794520547945205,0,0,2,2,0,0.08823529411764706,0.02054794520547945,0,0,0,5,12.33,0,0
99,23,2,0.020202020202020204,0,0,3,0,0,0.13043478260869565,0.0,0,0,0,5,11.28,0,0
207,48,2,0.00966183574879227,0,0,4,0,0,0.125,0.0,1,0,0,5,10.35,0,0
127,27,4,0.031496062992125984,0,0,6,0,0,0.037037037037037035,0.0,0,0,0,5,18.11,0,0
207,48,2,0.00966183574879227,0,0,4,0,0,0.125,0.0,1,0,0,5,10.4,0,0
132,31,5,0.03787878787878788,0,0,4,0,0,0.0967741935483871,0.0,0,0,0,5,13.47,0,0
90,21,0,0.0,0,0,5,0,0,0.09523809523809523,0.0,0,0,0,5,0.22,1,0
104,24,4,0.038461538461538464,0,0,5,0,0,0.0,0.0,0,0,0,5,13.31,0,0
90,21,0,0.0,0,0,5,0,0,0.09523809523809523,0.0,0,0,0,5,0.2,1,0
113,25,3,0.02654867256637168,0,0,0,0,0,0.2,0.0,0,0,0,5,19.25,0,0
119,26,3,0.025210084033613446,0,0,5,0,0,0.07692307692307693,0.0,0,0,0,5,11.52,0,0
189,43,6,0.031746031746031744,0,0,7,0,0,0.20930232558139536,0.0,0,0,0,5,23.17,1,0
172,34,5,0.029069767441860465,0,0,8,0,0,0.058823529411764705,0.0,1,0,0,5,19.4,0,0
92,23,5,0.05434782608695652,0,0,4,1,0,0.13043478260869565,0.0,0,0,0,5,12.52,0,0
158,33,8,0.05063291139240506,0,0,13,0,0,0.24242424242424243,0.0,0,0,0,5,19.38,0,0
115,26,3,0.02608695652173913,0,0,5,0,0,0.038461538461538464,0.0,0,0,0,5,18.56,0,0
188,40,5,0.026595744680851064,0,0,7,0,0,0.075,0.0,1,0,0,5,15.5,0,0
144,32,2,0.013888888888888888,0,0,4,0,0,0.125,0.0,0,0,0,5,10.12,0,0
144,32,2,0.013888888888888888,0,0,4,0,0,0.125,0.0,0,0,0,5,10.16,0,0
181,40,6,0.03314917127071823,0,0,3,0,0,0.15,0.022099447513812154,0,0,0,5,15.51,0,0
229,53,3,0.013100436681222707,0,0,8,0,0,0.22641509433962265,0.0,0,0,0,5,23.29,1,0
149,34,1,0.006711409395973154,0,0,5,10,0,0.20588235294117646,0.0,0,0,0,5,11.31,0,0
90,21,0,0.0,0,0,5,0,0,0.09523809523809523,0.0,0,0,0,5,0.16,1,0
181,40,6,0.03314917127071823,0,0,3,0,0,0.15,0.022099447513812154,0,0,0,5,13.2,0,0
93,20,1,0.010752688172043012,0,0,2,0,0,0.0,0.0,0,0,0,5,8.31,0,0
90,21,0,0.0,0,0,5,0,0,0.09523809523809523,0.0,0,0,0,5,0.21,1,0
158,33,8,0.05063291139240506,0,0,13,0,0,0.24242424242424243,0.0,0,0,0,5,19.35,0,0
63,14,1,0.015873015873015872,0,0,3,0,0,0.0,0.0,1,0,0,5,9.36,0,0
229,53,3,0.013100436681222707,0,0,8,0,0,0.22641509433962265,0.0,0,0,0,5,23.28,1,0
229,53,3,0.013100436681222707,0,0,8,0,0,0.22641509433962265,0.0,0,0,0,5,23.3,1,0
158,33,8,0.05063291139240506,0,0,13,0,0,0.24242424242424243,0.0,0,0,0,5,19.37,0,0
81,18,2,0.024691358024691357,0,0,2,3,0,0.0,0.0,0,0,0,5,21.23,0,0
210,48,5,0.023809523809523808,0,0,6,5,0,0.20833333333333334,0.0,0,0,0,5,22.06,0,0
107,26,0,0.0,0,0,4,0,0,0.15384615384615385,0.0,0,0,0,5,2.13,1,1
181,40,6,0.03314917127071823,0,0,3,0,0,0.15,0.022099447513812154,0,0,0,5,8.19,0,0
160,36,3,0.01875,0,0,5,1,0,0.05555555555555555,0.0,0,0,0,5,9.51,0,0
243,53,4,0.01646090534979424,0,0,9,0,0,0.05660377358490566,0.0,0,0,0,5,22.56,0,0
183,39,6,0.03278688524590164,0,0,7,0,0,0.05128205128205128,0.0,1,0,0,5,13.45,0,0
128,30,1,0.0078125,0,0,0,0,0,0.13333333333333333,0.0,0,0,0,5,7.03,0,0
229,50,4,0.017467248908296942,0,0,9,0,0,0.06,0.0,0,0,0,5,23.16,1,0
162,39,2,0.012345679012345678,0,0,1,0,0,0.1794871794871795,0.0,0,0,0,5,16.51,0,0
81,18,2,0.024691358024691357,0,0,1,1,0,0.0,0.0,0,0,0,5,17.27,0,0
47,11,1,0.02127659574468085,0,0,0,0,0,0.0,0.0,0,0,0,5,0.18,1,0
108,21,2,0.018518518518518517,0,0,7,10,0,0.0,0.027777777777777776,1,0,1,5,6.41,0,0
92,21,1,0.010869565217391304,0,0,2,0,0,0.047619047619047616,0.0,0,0,0,5,6.11,0,0
283,60,7,0.024734982332155476,1,0,18,0,0,0.16666666666666666,0.0,0,0,0,5,23.38,1,0
111,24,6,0.05405405405405406,0,0,6,1,0,0.041666666666666664,0.0,0,0,0,5,15.34,0,0
61,14,2,0.03278688524590164,0,0,3,0,0,0.0,0.0,0,0,0,5,11.59,0,0
162,39,2,0.012345679012345678,0,0,1,0,0,0.1794871794871795,0.0,0,0,0,5,16.5,0,0
76,18,1,0.013157894736842105,0,0,0,0,0,0.2777777777777778,0.0,0,0,0,5,10.04,0,0
166,36,4,0.024096385542168676,0,0,5,0,0,0.1111111111111111,0.0,0,0,0,5,23.36,1,0
101,22,2,0.019801980198019802,0,0,4,0,0,0.18181818181818182,0.0,0,0,0,5,23.09,1,0
85,18,3,0.03529411764705882,0,0,3,0,0,0.0,0.0,0,0,0,5,9.34,0,0
149,29,5,0.03355704697986577,0,0,13,0,0,0.034482758620689655,0.0,0,0,0,5,10.21,0,0
303,66,5,0.0165016501650165,0,0,4,4,0,0.13636363636363635,0.0,0,0,0,5,23.14,1,0
303,66,5,0.0165016501650165,0,0,4,4,0,0.13636363636363635,0.0,0,0,0,5,23.14,1,0
231,51,4,0.017316017316017316,0,0,9,0,0,0.0392156862745098,0.0,0,0,0,5,0.52,1,0
170,41,4,0.023529411764705882,0,0,4,2,0,0.21951219512195122,0.0,1,0,0,5,16.07,0,0
152,33,2,0.013157894736842105,0,0,10,0,0,0.06060606060606061,0.0,0,0,0,5,14.11,0,0
152,33,2,0.013157894736842105,0,0,10,0,0,0.06060606060606061,0.0,0,0,0,5,11.52,0,0
158,36,1,0.006329113924050633,0,0,0,0,0,0.05555555555555555,0.0,0,0,1,5,8.17,0,0
102,23,1,0.00980392156862745,0,0,4,0,0,0.08695652173913043,0.0,0,0,0,5,12.47,0,0
121,27,1,0.008264462809917356,0,0,1,0,0,0.14814814814814814,0.0,0,0,0,5,17.37,0,0
33,7,1,0.030303030303030304,0,0,0,0,0,0.0,0.0,0,0,0,5,12.2,0,0
76,18,0,0.0,0,0,3,0,0,0.05555555555555555,0.0,0,0,0,5,16.49,0,0
212,46,3,0.014150943396226415,1,0,13,0,0,0.15217391304347827,0.014150943396226415,0,0,0,5,21.43,0,0
99,22,4,0.04040404040404041,0,0,3,0,0,0.09090909090909091,0.0,0,0,0,5,11.19,0,0
85,19,1,0.011764705882352941,0,0,3,0,0,0.10526315789473684,0.0,0,0,0,5,11.54,0,0
145,31,1,0.006896551724137931,1,0,8,0,0,0.0,0.0,0,0,0,5,8.55,0,0
145,31,1,0.006896551724137931,1,0,8,0,0,0.0,0.0,0,0,0,5,8.49,0,0
